853162,559,7/20/2015 7:58,Harry Bridges Plaza (Ferry Building),50,7/20/2015 8:08,2nd at Folsom,62,421,Subscriber,94558
853161,788,7/20/2015 7:58,Embarcadero at Bryant,54,7/20/2015 8:11,Spear at Folsom,49,635,Subscriber,94105
853160,357,7/20/2015 7:58,5th at Howard,57,7/20/2015 8:04,San Francisco Caltrain 2 (330 Townsend),69,522,Subscriber,94103
853159,668,7/20/2015 7:56,Davis at Jackson,42,7/20/2015 8:07,San Francisco Caltrain (Townsend at 4th),70,439,Subscriber,94111
853158,515,7/20/2015 7:56,Grant Avenue at Columbus Avenue,73,7/20/2015 8:05,Powell Street BART,39,340,Subscriber,94133
853157,274,7/20/2015 7:56,SJSU - San Salvador at 9th,16,7/20/2015 8:01,Paseo de San Antonio,7,680,Subscriber,95112
853156,490,7/20/2015 7:56,Embarcadero at Bryant,54,7/20/2015 8:04,Embarcadero at Vallejo,48,534,Subscriber,94105
853155,281,7/20/2015 7:56,Grant Avenue at Columbus Avenue,73,7/20/2015 8:01,Market at Sansome,77,624,Subscriber,94133
853154,674,7/20/2015 7:56,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 8:07,Temporary Transbay Terminal (Howard at Beale),55,134,Subscriber,94030
853153,720,7/20/2015 7:56,San Francisco Caltrain 2 (330 Townsend),69,7/20/2015 8:08,South Van Ness at Market,66,463,Subscriber,95030
853152,1098,7/20/2015 7:56,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 8:14,Townsend at 7th,65,358,Subscriber,94707
853151,614,7/20/2015 7:55,San Francisco Caltrain 2 (330 Townsend),69,7/20/2015 8:05,Embarcadero at Folsom,51,322,Subscriber,94306
853150,289,7/20/2015 7:55,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 8:00,5th at Howard,57,579,Subscriber,94501
853147,347,7/20/2015 7:54,2nd at Townsend,61,7/20/2015 8:00,Spear at Folsom,49,344,Subscriber,89451
853146,300,7/20/2015 7:53,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:58,Commercial at Montgomery,45,629,Subscriber,94105
853145,190,7/20/2015 7:53,Castro Street and El Camino Real,32,7/20/2015 7:56,Mountain View Caltrain Station,28,74,Subscriber,94024
853144,912,7/20/2015 7:53,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 8:08,Davis at Jackson,42,279,Subscriber,94111
853143,788,7/20/2015 7:51,Embarcadero at Bryant,54,7/20/2015 8:04,Powell Street BART,39,468,Subscriber,94105
853142,749,7/20/2015 7:53,San Francisco Caltrain 2 (330 Townsend),69,7/20/2015 8:05,Harry Bridges Plaza (Ferry Building),50,659,Subscriber,95054
853141,540,7/20/2015 7:52,Beale at Market,56,7/20/2015 8:01,San Francisco Caltrain (Townsend at 4th),70,356,Subscriber,94618
853140,612,7/20/2015 7:52,San Francisco Caltrain 2 (330 Townsend),69,7/20/2015 8:02,Market at Sansome,77,431,Subscriber,94303
853139,660,7/20/2015 7:52,2nd at Folsom,62,7/20/2015 8:03,Townsend at 7th,65,602,Subscriber,94105
853138,702,7/20/2015 7:52,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 8:03,Clay at Battery,41,442,Subscriber,94065
853137,560,7/20/2015 7:51,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 8:01,Temporary Transbay Terminal (Howard at Beale),55,342,Subscriber,94403
853136,255,7/20/2015 7:52,San Francisco Caltrain 2 (330 Townsend),69,7/20/2015 7:56,Townsend at 7th,65,483,Subscriber,94043
853135,685,7/20/2015 7:51,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 8:02,Mechanics Plaza (Market at Battery),75,408,Subscriber,94040
853134,656,7/20/2015 7:51,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 8:02,Beale at Market,56,315,Subscriber,94303
853133,537,7/20/2015 7:50,San Francisco Caltrain 2 (330 Townsend),69,7/20/2015 7:59,Market at Sansome,77,632,Subscriber,95112
853132,325,7/20/2015 7:50,Mountain View Caltrain Station,28,7/20/2015 7:55,Castro Street and El Camino Real,32,164,Subscriber,94118
853131,215,7/20/2015 7:50,Civic Center BART (7th at Market),72,7/20/2015 7:53,Market at 4th,76,420,Subscriber,94103
853130,319,7/20/2015 7:50,Mountain View Caltrain Station,28,7/20/2015 7:55,Castro Street and El Camino Real,32,707,Subscriber,94158
853129,269,7/20/2015 7:49,Castro Street and El Camino Real,32,7/20/2015 7:54,Mountain View Caltrain Station,28,22,Subscriber,94022
853128,808,7/20/2015 7:47,Japantown,9,7/20/2015 8:00,San Jose Diridon Caltrain Station,2,125,Subscriber,95112
853127,726,7/20/2015 7:47,Steuart at Market,74,7/20/2015 7:59,Townsend at 7th,65,591,Subscriber,94965
853126,302,7/20/2015 7:46,5th at Howard,57,7/20/2015 7:51,San Francisco Caltrain 2 (330 Townsend),69,483,Subscriber,94103
853125,358,7/20/2015 7:46,San Jose Diridon Caltrain Station,2,7/20/2015 7:52,San Pedro Square,6,160,Subscriber,94002
853124,245,7/20/2015 7:46,Grant Avenue at Columbus Avenue,73,7/20/2015 7:50,Clay at Battery,41,514,Subscriber,94133
853123,528,7/20/2015 7:44,Ryland Park,84,7/20/2015 7:53,San Jose Diridon Caltrain Station,2,254,Subscriber,95110
853120,653,7/20/2015 7:42,Japantown,9,7/20/2015 7:53,San Jose Diridon Caltrain Station,2,231,Subscriber,94111
853119,804,7/20/2015 7:42,Steuart at Market,74,7/20/2015 7:56,Townsend at 7th,65,274,Subscriber,94501
853118,734,7/20/2015 7:42,Steuart at Market,74,7/20/2015 7:54,San Francisco Caltrain (Townsend at 4th),70,134,Subscriber,94601
853116,383,7/20/2015 7:40,Harry Bridges Plaza (Ferry Building),50,7/20/2015 7:47,Embarcadero at Sansome,60,326,Subscriber,94939
853115,409,7/20/2015 7:39,Civic Center BART (7th at Market),72,7/20/2015 7:46,Townsend at 7th,65,622,Subscriber,94582
853114,1541,7/20/2015 7:39,Harry Bridges Plaza (Ferry Building),50,7/20/2015 8:05,2nd at Townsend,61,611,Subscriber,94960
853113,420,7/20/2015 7:37,MLK Library,11,7/20/2015 7:44,San Jose Diridon Caltrain Station,2,712,Subscriber,95112
853112,489,7/20/2015 7:37,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 7:45,Spear at Folsom,49,497,Subscriber,94107
853111,461,7/20/2015 7:36,MLK Library,11,7/20/2015 7:44,San Jose Diridon Caltrain Station,2,186,Subscriber,95113
853110,646,7/20/2015 7:35,Harry Bridges Plaza (Ferry Building),50,7/20/2015 7:46,5th at Howard,57,528,Subscriber,94925
853108,388,7/20/2015 7:35,Harry Bridges Plaza (Ferry Building),50,7/20/2015 7:41,Embarcadero at Sansome,60,214,Subscriber,94588
853107,544,7/20/2015 7:34,Yerba Buena Center of the Arts (3rd @ Howard),68,7/20/2015 7:43,Townsend at 7th,65,318,Subscriber,84060
853106,596,7/20/2015 7:34,Embarcadero at Bryant,54,7/20/2015 7:44,Townsend at 7th,65,587,Subscriber,94103
853105,538,7/20/2015 7:34,Embarcadero at Folsom,51,7/20/2015 7:43,San Francisco Caltrain (Townsend at 4th),70,315,Subscriber,94105
853104,381,7/20/2015 7:32,Civic Center BART (7th at Market),72,7/20/2015 7:38,Townsend at 7th,65,283,Subscriber,94598
853103,353,7/20/2015 7:32,Mountain View Caltrain Station,28,7/20/2015 7:38,Mountain View City Hall,27,257,Subscriber,93950
853102,529,7/20/2015 7:31,Powell at Post (Union Square),71,7/20/2015 7:40,San Francisco Caltrain 2 (330 Townsend),69,513,Subscriber,94109
853101,964,7/20/2015 7:31,Golden Gate at Polk,59,7/20/2015 7:47,Spear at Folsom,49,375,Subscriber,94109
853100,431,7/20/2015 7:31,San Jose Diridon Caltrain Station,2,7/20/2015 7:38,San Pedro Square,6,19,Subscriber,94110
853099,208,7/20/2015 7:30,Palo Alto Caltrain Station,34,7/20/2015 7:34,Cowper at University,37,12,Subscriber,94102
853096,434,7/20/2015 7:30,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:38,San Francisco Caltrain (Townsend at 4th),70,408,Subscriber,94530
853095,247,7/20/2015 7:30,Embarcadero at Bryant,54,7/20/2015 7:34,Steuart at Market,74,585,Subscriber,94110
853094,343,7/20/2015 7:30,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:35,2nd at Townsend,61,300,Subscriber,94107
853091,447,7/20/2015 7:29,Spear at Folsom,49,7/20/2015 7:36,Commercial at Montgomery,45,455,Subscriber,94105
853090,755,7/20/2015 7:29,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:41,Embarcadero at Sansome,60,549,Subscriber,94549
853087,168,7/20/2015 7:27,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:30,2nd at Folsom,62,418,Subscriber,94602
853084,375,7/20/2015 7:25,Embarcadero at Sansome,60,7/20/2015 7:32,Beale at Market,56,520,Subscriber,94111
853083,705,7/20/2015 7:25,San Francisco City Hall,58,7/20/2015 7:37,Mechanics Plaza (Market at Battery),75,620,Subscriber,94102
853080,428,7/20/2015 7:25,Harry Bridges Plaza (Ferry Building),50,7/20/2015 7:32,Embarcadero at Sansome,60,347,Subscriber,94133
853079,228,7/20/2015 7:24,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:28,Market at Sansome,77,510,Subscriber,94618
853078,412,7/20/2015 7:24,Powell Street BART,39,7/20/2015 7:31,San Francisco Caltrain 2 (330 Townsend),69,632,Subscriber,94612
853077,186,7/20/2015 7:24,Townsend at 7th,65,7/20/2015 7:27,San Francisco Caltrain 2 (330 Townsend),69,366,Subscriber,94107
853076,579,7/20/2015 7:23,San Francisco Caltrain 2 (330 Townsend),69,7/20/2015 7:32,Spear at Folsom,49,16,Subscriber,94025
853075,617,7/20/2015 7:23,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 7:33,Embarcadero at Folsom,51,583,Subscriber,94062
853074,705,7/20/2015 7:22,Steuart at Market,74,7/20/2015 7:34,San Francisco Caltrain (Townsend at 4th),70,497,Subscriber,94610
853073,649,7/20/2015 7:22,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 7:33,Spear at Folsom,49,209,Subscriber,94403
853072,974,7/20/2015 7:22,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 7:38,Commercial at Montgomery,45,290,Subscriber,94002
853071,301,7/20/2015 7:21,Beale at Market,56,7/20/2015 7:27,Broadway St at Battery St,82,374,Subscriber,94610
853070,763,7/20/2015 7:21,San Francisco Caltrain 2 (330 Townsend),69,7/20/2015 7:34,Market at 10th,67,709,Subscriber,94025
853069,926,7/20/2015 7:21,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 7:36,Clay at Battery,41,370,Subscriber,94025
853068,512,7/20/2015 7:21,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 7:30,Howard at 2nd,63,394,Subscriber,94062
853067,242,7/20/2015 7:20,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:24,Clay at Battery,41,608,Subscriber,94105
853066,563,7/20/2015 7:20,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:30,Embarcadero at Sansome,60,570,Subscriber,94105
853065,767,7/20/2015 7:20,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 7:33,Temporary Transbay Terminal (Howard at Beale),55,614,Subscriber,94010
853064,346,7/20/2015 7:19,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:25,Commercial at Montgomery,45,500,Subscriber,94611
853063,407,7/20/2015 7:18,Steuart at Market,74,7/20/2015 7:25,2nd at Townsend,61,411,Subscriber,94588
853062,363,7/20/2015 7:16,Embarcadero at Sansome,60,7/20/2015 7:23,Steuart at Market,74,568,Subscriber,94133
853061,260,7/20/2015 7:16,Embarcadero at Sansome,60,7/20/2015 7:21,Davis at Jackson,42,439,Subscriber,94133
853060,819,7/20/2015 7:16,San Francisco City Hall,58,7/20/2015 7:30,Spear at Folsom,49,482,Customer,94102
853059,244,7/20/2015 7:15,2nd at Townsend,61,7/20/2015 7:19,San Francisco Caltrain (Townsend at 4th),70,394,Subscriber,94107
853058,574,7/20/2015 7:15,Townsend at 7th,65,7/20/2015 7:24,2nd at Folsom,62,602,Subscriber,94107
853057,181,7/20/2015 7:13,Harry Bridges Plaza (Ferry Building),50,7/20/2015 7:16,Clay at Battery,41,566,Subscriber,94111
853056,238,7/20/2015 7:11,Mountain View City Hall,27,7/20/2015 7:15,Mountain View Caltrain Station,28,707,Subscriber,94041
853055,929,7/20/2015 7:11,San Francisco Caltrain 2 (330 Townsend),69,7/20/2015 7:27,Embarcadero at Sansome,60,573,Subscriber,94107
853054,614,7/20/2015 7:11,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 7:21,Davis at Jackson,42,567,Subscriber,94030
853053,96,7/20/2015 7:10,Market at Sansome,77,7/20/2015 7:12,2nd at South Park,64,454,Subscriber,94549
853052,511,7/20/2015 7:10,Market at 10th,67,7/20/2015 7:18,San Francisco Caltrain 2 (330 Townsend),69,431,Subscriber,94102
853051,230,7/20/2015 7:10,Townsend at 7th,65,7/20/2015 7:13,San Francisco Caltrain 2 (330 Townsend),69,16,Subscriber,94044
853050,504,7/20/2015 7:09,Embarcadero at Folsom,51,7/20/2015 7:17,San Francisco Caltrain (Townsend at 4th),70,370,Subscriber,94501
853049,641,7/20/2015 7:08,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 7:19,Temporary Transbay Terminal (Howard at Beale),55,418,Subscriber,95112
853046,619,7/20/2015 7:07,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 7:17,Post at Kearny,47,538,Subscriber,94401
853045,236,7/20/2015 7:07,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:11,Clay at Battery,41,310,Subscriber,94501
853044,931,7/20/2015 7:07,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 7:22,Clay at Battery,41,212,Subscriber,94402
853043,714,7/20/2015 7:07,Market at 10th,67,7/20/2015 7:19,Temporary Transbay Terminal (Howard at Beale),55,300,Subscriber,94102
853042,903,7/20/2015 7:07,Steuart at Market,74,7/20/2015 7:22,Townsend at 7th,65,609,Subscriber,94706
853041,973,7/20/2015 7:06,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 7:22,Clay at Battery,41,425,Subscriber,94402
853040,506,7/20/2015 7:06,San Francisco Caltrain 2 (330 Townsend),69,7/20/2015 7:15,Embarcadero at Folsom,51,315,Subscriber,94087
853039,588,7/20/2015 7:05,San Francisco Caltrain 2 (330 Townsend),69,7/20/2015 7:15,Beale at Market,56,374,Subscriber,95136
853038,227,7/20/2015 7:04,San Jose Diridon Caltrain Station,2,7/20/2015 7:07,Santa Clara at Almaden,4,690,Subscriber,95020
853037,263,7/20/2015 7:02,Townsend at 7th,65,7/20/2015 7:07,San Francisco Caltrain (Townsend at 4th),70,364,Subscriber,94107
853036,428,7/20/2015 7:03,Santa Clara at Almaden,4,7/20/2015 7:10,San Jose Diridon Caltrain Station,2,19,Subscriber,95110
853035,441,7/20/2015 7:02,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:10,Broadway St at Battery St,82,574,Subscriber,94610
853034,879,7/20/2015 7:00,Embarcadero at Folsom,51,7/20/2015 7:15,Townsend at 7th,65,406,Subscriber,94501
853031,720,7/20/2015 6:59,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:11,Townsend at 7th,65,602,Subscriber,94707
853030,442,7/20/2015 6:58,Yerba Buena Center of the Arts (3rd @ Howard),68,7/20/2015 7:06,San Francisco Caltrain (Townsend at 4th),70,538,Subscriber,94105
853025,624,7/20/2015 6:57,Grant Avenue at Columbus Avenue,73,7/20/2015 7:07,Spear at Folsom,49,349,Subscriber,94133
853024,287,7/20/2015 6:56,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:01,Harry Bridges Plaza (Ferry Building),50,461,Subscriber,94611
853019,521,7/20/2015 6:54,Castro Street and El Camino Real,32,7/20/2015 7:03,Mountain View Caltrain Station,28,27,Subscriber,94110
853018,755,7/20/2015 6:53,Harry Bridges Plaza (Ferry Building),50,7/20/2015 7:06,Yerba Buena Center of the Arts (3rd @ Howard),68,318,Subscriber,94590
853017,428,7/20/2015 6:54,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 7:01,Market at 4th,76,238,Subscriber,94501
853016,626,7/20/2015 6:53,Embarcadero at Bryant,54,7/20/2015 7:04,Townsend at 7th,65,598,Subscriber,94105
853013,1082,7/20/2015 6:52,Grant Avenue at Columbus Avenue,73,7/20/2015 7:10,San Francisco Caltrain (Townsend at 4th),70,614,Subscriber,94133
853012,359,7/20/2015 6:47,Embarcadero at Bryant,54,7/20/2015 6:53,San Francisco Caltrain (Townsend at 4th),70,425,Subscriber,94107
853011,965,7/20/2015 6:46,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 7:02,South Van Ness at Market,66,445,Subscriber,95122
853010,793,7/20/2015 6:45,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 6:58,Temporary Transbay Terminal (Howard at Beale),55,408,Subscriber,94403
853009,428,7/20/2015 6:45,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 6:52,Embarcadero at Bryant,54,403,Subscriber,95008
853008,814,7/20/2015 6:45,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 6:58,Temporary Transbay Terminal (Howard at Beale),55,310,Subscriber,94030
853007,587,7/20/2015 6:44,Paseo de San Antonio,7,7/20/2015 6:54,San Jose Diridon Caltrain Station,2,644,Subscriber,95113
853006,682,7/20/2015 6:44,San Francisco Caltrain (Townsend at 4th),70,7/20/2015 6:55,Washington at Kearny,46,309,Subscriber,95110
853005,1529,7/20/2015 6:43,Spear at Folsom,49,7/20/2015 7:08,Embarcadero at Sansome,60,439,Subscriber,94105
853004,249,7/20/2015 6:39,Santa Clara at Almaden,4,7/20/2015 6:43,San Jose Diridon Caltrain Station,2,103,Subscriber,95110
853003,390,7/20/2015 6:39,San Francisco Caltrain 2 (330 Townsend),69,7/20/2015 6:46,Howard at 2nd,63,311,Subscriber,94107
853002,146,7/20/2015 6:34,2nd at Townsend,61,7/20/2015 6:37,San Francisco Caltrain (Townsend at 4th),70,418,Subscriber,95134
853001,1115,7/20/2015 6:34,Steuart at Market,74,7/20/2015 6:52,Townsend at 7th,65,559,Subscriber,94568
853000,416,7/20/2015 6:33,Powell Street BART,39,7/20/2015 6:40,San Francisco Caltrain 2 (330 Townsend),69,606,Subscriber,94605
852999,558,7/20/2015 6:27,Davis at Jackson,42,7/20/2015 6:36,Post at Kearny,47,492,Subscriber,94111
852998,364,7/20/2015 6:27,Yerba Buena Center of the Arts (3rd @ Howard),68,7/20/2015 6:33,Steuart at Market,74,274,Subscriber,94107
852997,459,7/20/2015 6:25,Embarcadero at Sansome,60,7/20/2015 6:33,Temporary Transbay Terminal (Howard at Beale),55,574,Subscriber,94111
852996,542,7/20/2015 6:25,St James Park,13,7/20/2015 6:34,San Jose Diridon Caltrain Station,2,55,Subscriber,97214
852994,306,7/20/2015 6:22,Harry Bridges Plaza (Ferry Building),50,7/20/2015 6:27,Post at Kearny,47,511,Subscriber,94957
852993,515,7/20/2015 6:21,Harry Bridges Plaza (Ferry Building),50,7/20/2015 6:30,2nd at Townsend,61,69,Subscriber,94945
852992,441,7/20/2015 6:21,Harry Bridges Plaza (Ferry Building),50,7/20/2015 6:28,2nd at Folsom,62,407,Subscriber,94901
852991,238,7/20/2015 6:21,Harry Bridges Plaza (Ferry Building),50,7/20/2015 6:24,Commercial at Montgomery,45,440,Subscriber,94904
852990,169,7/20/2015 6:20,2nd at Townsend,61,7/20/2015 6:22,San Francisco Caltrain 2 (330 Townsend),69,672,Subscriber,94107
852989,554,7/20/2015 6:18,Powell Street BART,39,7/20/2015 6:28,San Francisco Caltrain 2 (330 Townsend),69,573,Subscriber,94107
852988,637,7/20/2015 6:16,Embarcadero at Sansome,60,7/20/2015 6:27,2nd at Townsend,61,418,Subscriber,94111
852987,446,7/20/2015 6:13,Townsend at 7th,65,7/20/2015 6:21,South Van Ness at Market,66,378,Subscriber,94107
852986,239,7/20/2015 5:58,Davis at Jackson,42,7/20/2015 6:02,Mechanics Plaza (Market at Battery),75,385,Subscriber,94102
852985,370,7/20/2015 5:46,Powell Street BART,39,7/20/2015 5:52,San Francisco Caltrain 2 (330 Townsend),69,373,Subscriber,94107
852984,331,7/20/2015 5:30,Grant Avenue at Columbus Avenue,73,7/20/2015 5:36,Market at Sansome,77,109,Subscriber,94133
852983,299,7/20/2015 5:26,Grant Avenue at Columbus Avenue,73,7/20/2015 5:31,Market at Sansome,77,437,Subscriber,94133
852982,233,7/20/2015 5:18,Temporary Transbay Terminal (Howard at Beale),55,7/20/2015 5:22,Steuart at Market,74,444,Subscriber,94112
852981,799,7/20/2015 5:14,Market at 10th,67,7/20/2015 5:27,Davis at Jackson,42,380,Subscriber,94102
852980,711,7/20/2015 5:04,Embarcadero at Bryant,54,7/20/2015 5:16,Embarcadero at Sansome,60,443,Subscriber,94105
852979,159,7/20/2015 4:49,2nd at Folsom,62,7/20/2015 4:52,Market at Sansome,77,260,Subscriber,94107
852978,373,7/20/2015 4:25,Market at 10th,67,7/20/2015 4:31,Townsend at 7th,65,378,Subscriber,94102
852977,470,7/20/2015 4:19,Civic Center BART (7th at Market),72,7/20/2015 4:27,Townsend at 7th,65,371,Subscriber,94118
852976,937,7/20/2015 3:39,Townsend at 7th,65,7/20/2015 3:54,Howard at 2nd,63,353,Subscriber,94107
852974,265,7/20/2015 0:22,Embarcadero at Vallejo,48,7/20/2015 0:26,Harry Bridges Plaza (Ferry Building),50,528,Subscriber,94133
852973,248,7/20/2015 0:18,2nd at Folsom,62,7/20/2015 0:22,2nd at Townsend,61,427,Subscriber,94040
852972,505,7/19/2015 23:55,Steuart at Market,74,7/20/2015 0:03,San Francisco Caltrain 2 (330 Townsend),69,311,Subscriber,94107
852971,774,7/19/2015 23:23,Clay at Battery,41,7/19/2015 23:36,Post at Kearny,47,278,Subscriber,2780
852969,430,7/19/2015 23:02,Paseo de San Antonio,7,7/19/2015 23:09,SJSU - San Salvador at 9th,16,168,Subscriber,95112
852968,599,7/19/2015 22:38,SJSU - San Salvador at 9th,16,7/19/2015 22:48,Paseo de San Antonio,7,168,Subscriber,95112
852967,259,7/19/2015 22:14,Davis at Jackson,42,7/19/2015 22:19,Commercial at Montgomery,45,623,Subscriber,94111
852966,812,7/19/2015 22:06,Market at 10th,67,7/19/2015 22:19,San Francisco Caltrain 2 (330 Townsend),69,597,Customer,53222
852965,511,7/19/2015 22:02,San Jose Diridon Caltrain Station,2,7/19/2015 22:10,SJSU - San Salvador at 9th,16,168,Subscriber,95112
852964,394,7/19/2015 21:52,San Jose City Hall,10,7/19/2015 21:58,SJSU - San Salvador at 9th,16,680,Subscriber,95112
852963,1424,7/19/2015 21:47,Powell Street BART,39,7/19/2015 22:11,Davis at Jackson,42,492,Subscriber,2780
852962,312,7/19/2015 21:47,5th at Howard,57,7/19/2015 21:52,San Francisco Caltrain 2 (330 Townsend),69,589,Subscriber,94107
852961,499,7/19/2015 21:40,Yerba Buena Center of the Arts (3rd @ Howard),68,7/19/2015 21:48,2nd at Townsend,61,576,Subscriber,94107
852960,575,7/19/2015 21:36,Embarcadero at Sansome,60,7/19/2015 21:45,Beale at Market,56,586,Subscriber,94131
852959,449,7/19/2015 21:28,Golden Gate at Polk,59,7/19/2015 21:36,5th at Howard,57,483,Subscriber,94107
852958,1128,7/19/2015 21:24,Howard at 2nd,63,7/19/2015 21:43,Howard at 2nd,63,450,Subscriber,94105
852957,43462,7/19/2015 21:02,Harry Bridges Plaza (Ferry Building),50,7/20/2015 9:06,Powell at Post (Union Square),71,96,Customer,75214
852956,1096,7/19/2015 21:01,Harry Bridges Plaza (Ferry Building),50,7/19/2015 21:19,Powell at Post (Union Square),71,193,Customer,94104
852955,642,7/19/2015 21:00,Post at Kearny,47,7/19/2015 21:11,Embarcadero at Bryant,54,468,Customer,31
852953,668,7/19/2015 21:00,Post at Kearny,47,7/19/2015 21:11,Embarcadero at Bryant,54,542,Customer,31
852952,201,7/19/2015 20:59,San Salvador at 1st,8,7/19/2015 21:03,Paseo de San Antonio,7,684,Subscriber,95112
852951,681,7/19/2015 20:59,Post at Kearny,47,7/19/2015 21:11,Embarcadero at Bryant,54,443,Customer,31
852950,681,7/19/2015 20:59,Post at Kearny,47,7/19/2015 21:10,Embarcadero at Bryant,54,598,Customer,31
852949,732,7/19/2015 20:58,Post at Kearny,47,7/19/2015 21:11,Embarcadero at Bryant,54,419,Customer,31
852946,787,7/19/2015 20:58,Post at Kearny,47,7/19/2015 21:11,Embarcadero at Bryant,54,473,Customer,31
852938,475,7/19/2015 20:51,SJSU - San Salvador at 9th,16,7/19/2015 20:59,San Jose City Hall,10,123,Subscriber,95112
852937,319,7/19/2015 20:44,San Francisco Caltrain (Townsend at 4th),70,7/19/2015 20:50,Embarcadero at Bryant,54,585,Subscriber,94107
852932,796,7/19/2015 20:39,Harry Bridges Plaza (Ferry Building),50,7/19/2015 20:53,2nd at Townsend,61,672,Subscriber,94403
852931,795,7/19/2015 20:39,Harry Bridges Plaza (Ferry Building),50,7/19/2015 20:52,2nd at Townsend,61,562,Subscriber,94403
852924,353,7/19/2015 20:15,Harry Bridges Plaza (Ferry Building),50,7/19/2015 20:21,Embarcadero at Sansome,60,271,Subscriber,94111
852923,273,7/19/2015 20:14,Commercial at Montgomery,45,7/19/2015 20:18,Post at Kearny,47,464,Customer,nil
852922,6750,7/19/2015 20:13,Harry Bridges Plaza (Ferry Building),50,7/19/2015 22:05,Harry Bridges Plaza (Ferry Building),50,440,Customer,nil
852921,6758,7/19/2015 20:13,Harry Bridges Plaza (Ferry Building),50,7/19/2015 22:05,Harry Bridges Plaza (Ferry Building),50,347,Customer,nil
852920,194,7/19/2015 19:36,Paseo de San Antonio,7,7/19/2015 19:40,San Salvador at 1st,8,684,Subscriber,95112
852919,245,7/19/2015 19:35,Civic Center BART (7th at Market),72,7/19/2015 19:40,Golden Gate at Polk,59,521,Subscriber,94107
852918,960,7/19/2015 19:35,Grant Avenue at Columbus Avenue,73,7/19/2015 19:51,Market at Sansome,77,454,Customer,65201
852917,532,7/19/2015 19:25,Harry Bridges Plaza (Ferry Building),50,7/19/2015 19:34,2nd at Townsend,61,354,Subscriber,94107
852916,1504,7/19/2015 19:12,2nd at Townsend,61,7/19/2015 19:37,Market at 10th,67,378,Customer,90046
852915,1548,7/19/2015 19:11,2nd at Townsend,61,7/19/2015 19:37,Market at 10th,67,355,Customer,1028
852914,497,7/19/2015 19:10,Temporary Transbay Terminal (Howard at Beale),55,7/19/2015 19:18,Powell at Post (Union Square),71,513,Subscriber,94109
852913,1241,7/19/2015 19:04,2nd at South Park,64,7/19/2015 19:24,2nd at South Park,64,564,Customer,94105
852912,344,7/19/2015 19:09,Harry Bridges Plaza (Ferry Building),50,7/19/2015 19:15,Embarcadero at Bryant,54,587,Subscriber,94105
852911,232,7/19/2015 19:08,Market at 10th,67,7/19/2015 19:12,Powell Street BART,39,492,Subscriber,94117
852910,258,7/19/2015 19:07,Powell at Post (Union Square),71,7/19/2015 19:11,Powell Street BART,39,373,Subscriber,94108
852909,267,7/19/2015 19:07,Powell at Post (Union Square),71,7/19/2015 19:12,Powell Street BART,39,606,Subscriber,94108
852908,449,7/19/2015 19:03,Powell Street BART,39,7/19/2015 19:10,Market at 10th,67,380,Subscriber,94103
852907,772,7/19/2015 19:02,Market at Sansome,77,7/19/2015 19:15,South Van Ness at Market,66,423,Subscriber,94102
852906,6975,7/19/2015 19:00,Civic Center BART (7th at Market),72,7/19/2015 20:57,Harry Bridges Plaza (Ferry Building),50,193,Customer,94025
